Year,Make,Vehicle Class,Engine Size,Cylinders,Fuel,Hwy_L_per_100Km,Comb_L_per_100Km,Emissions,Transmission,Gears,Emissions Class,Fuel Efficiency
2006,Toyota,SUV: Standard,4.0,6,Regular,10.2,12.1,278,Auto,5.0,High,Low Efficiency
2006,Toyota,SUV: Standard,4.7,8,Regular,11.3,13.1,301,Auto,5.0,High,Low Efficiency
2006,Toyota,Full-size,3.5,6,Regular,7.2,9.2,212,Auto Shift,5.0,Medium,Medium Efficiency
2006,Toyota,Mid-size,2.4,4,Regular,6.4,8.4,193,Auto,5.0,Medium,Medium Efficiency
2006,Toyota,Mid-size,2.4,4,Regular,6.5,8.3,191,Manual,5.0,Medium,Medium Efficiency
2006,Toyota,Mid-size,3.0,6,Regular,7.4,9.7,223,Auto,5.0,Medium,Medium Efficiency
2006,Toyota,Mid-size,3.3,6,Regular,7.3,9.6,221,Auto,5.0,Medium,Medium Efficiency
2006,Toyota,Compact,2.4,4,Regular,6.5,8.4,193,Auto Shift,5.0,Medium,Medium Efficiency
2006,Toyota,Compact,3.3,6,Regular,7.3,9.6,221,Auto Shift,5.0,Medium,Medium Efficiency
2006,Toyota,Subcompact,3.3,6,Regular,7.6,9.8,225,Auto Shift,5.0,Medium,Medium Efficiency
2006,Toyota,Compact,1.8,4,Regular,5.6,6.8,156,Auto,4.0,Medium,High Efficiency
2006,Toyota,Compact,1.8,4,Regular,5.3,6.3,145,Manual,5.0,Low,High Efficiency
2006,Toyota,Compact,1.8,4,Premium,6.4,7.9,182,Manual,6.0,Medium,High Efficiency
2006,Toyota,SUV: Standard,3.3,6,Regular,9.0,11.1,255,Auto,5.0,High,Medium Efficiency
2006,Toyota,Station wagon: Small,1.8,4,Regular,6.4,7.4,170,Auto,4.0,Medium,High Efficiency
2006,Toyota,Station wagon: Small,1.8,4,Regular,5.9,7.0,161,Manual,5.0,Medium,High Efficiency
2006,Toyota,Station wagon: Small,1.8,4,Premium,6.8,8.1,186,Manual,6.0,Medium,Medium Efficiency
2006,Toyota,Station wagon: Small,1.8,4,Regular,6.9,8.1,186,Auto,4.0,Medium,Medium Efficiency
2006,Toyota,SUV: Standard,2.4,4,Regular,7.7,9.0,207,Auto,4.0,Medium,Medium Efficiency
2006,Toyota,SUV: Standard,3.5,6,Regular,7.8,9.6,221,Auto,5.0,Medium,Medium Efficiency
2006,Toyota,SUV: Standard,4.7,8,Regular,12.4,14.4,331,Auto,5.0,High,Low Efficiency
2006,Toyota,Minivan,3.3,6,Regular,8.2,10.5,242,Auto,5.0,Medium,Medium Efficiency
2006,Toyota,Minivan,3.3,6,Regular,9.4,11.7,269,Auto,5.0,High,Medium Efficiency
2006,Toyota,Pickup truck: Standard,2.7,4,Regular,8.1,9.9,228,Auto,4.0,Medium,Medium Efficiency
2006,Toyota,Pickup truck: Standard,2.7,4,Regular,8.0,9.9,228,Manual,5.0,Medium,Medium Efficiency
2006,Toyota,Pickup truck: Standard,4.0,6,Regular,9.7,11.4,262,Auto,5.0,High,Medium Efficiency
2006,Toyota,Pickup truck: Standard,4.0,6,Regular,10.3,12.7,292,Manual,6.0,High,Low Efficiency
2006,Toyota,Pickup truck: Standard,4.0,6,Regular,10.0,11.8,271,Auto,5.0,High,Medium Efficiency
2006,Toyota,Pickup truck: Standard,4.0,6,Regular,10.9,13.2,304,Manual,6.0,High,Low Efficiency
2006,Toyota,Pickup truck: Standard,4.0,6,Regular,9.7,11.4,262,Auto,5.0,High,Medium Efficiency
2006,Toyota,Pickup truck: Standard,4.7,8,Regular,11.8,13.7,315,Auto,5.0,High,Low Efficiency
2006,Toyota,Pickup truck: Standard,4.7,8,Regular,12.2,14.2,327,Auto,5.0,High,Low Efficiency
2006,Toyota,Subcompact,1.5,4,Regular,5.8,6.5,150,Auto,4.0,Low,High Efficiency
2006,Toyota,Subcompact,1.5,4,Regular,5.5,6.3,145,Manual,5.0,Low,High Efficiency
2006,Volkswagen,Compact,2.0,4,Regular,7.2,8.6,198,Auto,4.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,2.0,4,Regular,7.1,8.6,198,Manual,5.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,1.9,4,Diesel,5.1,6.4,173,Auto Shift,5.0,Medium,High Efficiency
2006,Volkswagen,Compact,1.9,4,Diesel,4.6,5.5,148,Manual,5.0,Low,High Efficiency
2006,Volkswagen,Compact,1.8,4,Premium,7.4,9.3,214,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,1.8,4,Premium,6.9,8.5,196,Manual,5.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,2.0,4,Premium,6.9,8.3,191,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,2.0,4,Premium,6.9,8.6,198,Manual,6.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,2.5,5,Regular,7.2,9.2,212,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,2.5,5,Regular,7.2,9.2,212,Manual,5.0,Medium,Medium Efficiency
2006,Volkswagen,Compact,1.9,4,Diesel,5.1,6.0,162,Auto Shift,6.0,Medium,High Efficiency
2006,Volkswagen,Compact,1.9,4,Diesel,5.2,5.9,159,Manual,5.0,Medium,High Efficiency
2006,Volkswagen,Station wagon: Small,1.9,4,Diesel,5.1,6.4,173,Auto Shift,5.0,Medium,High Efficiency
2006,Volkswagen,Station wagon: Small,1.9,4,Diesel,5.2,5.9,159,Manual,5.0,Medium,High Efficiency
2006,Volkswagen,Subcompact,2.5,5,Regular,6.8,8.8,202,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Subcompact,2.5,5,Regular,7.1,8.9,205,Manual,5.0,Medium,Medium Efficiency
2006,Volkswagen,Minicompact,2.5,5,Regular,7.2,9.2,212,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Minicompact,2.5,5,Regular,7.2,9.2,212,Manual,5.0,Medium,Medium Efficiency
2006,Volkswagen,Subcompact,1.9,4,Diesel,5.1,6.0,162,Auto Shift,6.0,Medium,High Efficiency
2006,Volkswagen,Subcompact,1.9,4,Diesel,4.6,5.5,148,Manual,5.0,Low,High Efficiency
2006,Volkswagen,Mid-size,2.0,4,Premium,7.1,9.1,209,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Mid-size,3.6,6,Premium,7.7,10.2,235,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Mid-size,3.6,6,Premium,8.0,10.6,244,Auto Shift,6.0,Medium,Medium Efficiency
2006,Volkswagen,Full-size,4.2,8,Premium,9.7,12.6,290,Auto Shift,6.0,High,Low Efficiency
2006,Volkswagen,Full-size,6.0,12,Premium,11.6,16.1,370,Auto Shift,5.0,High,Low Efficiency
2006,Volkswagen,SUV: Standard,3.2,6,Premium,10.3,12.7,292,Auto Shift,6.0,High,Low Efficiency
2006,Volkswagen,SUV: Standard,4.2,8,Premium,11.8,14.8,340,Auto Shift,6.0,High,Low Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.3,9.3,214,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.9,10.1,232,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.6,9.9,228,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.2,9.2,212,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,6.8,8.9,205,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.5,9.5,218,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.9,10.2,235,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.9,10.1,232,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.2,9.3,214,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,7.2,9.2,212,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,8.4,11.1,255,Auto Shift,6.0,High,Medium Efficiency
2006,Volvo,Compact,2.5,5,Premium,8.8,11.1,255,Manual,6.0,High,Medium Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.8,9.9,228,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Compact,2.4,5,Premium,7.8,9.8,225,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,Mid-size,2.5,5,Premium,7.9,10.2,235,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Mid-size,2.5,5,Premium,7.3,9.4,216,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.4,5,Premium,7.3,9.3,214,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.4,5,Premium,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.5,5,Premium,7.9,10.1,232,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.5,5,Premium,8.2,10.4,239,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.5,5,Premium,7.2,9.2,212,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Small,2.5,5,Premium,6.8,8.9,205,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.4,5,Premium,7.4,9.5,218,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.4,5,Premium,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.5,5,Premium,7.9,10.2,235,Auto,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.5,5,Premium,7.9,10.1,232,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.5,5,Premium,7.4,9.5,218,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.5,5,Premium,8.4,11.1,255,Auto Shift,6.0,High,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.5,5,Premium,8.8,11.1,255,Manual,6.0,High,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.4,5,Premium,7.8,9.9,228,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,Station wagon: Mid-size,2.4,5,Premium,8.2,10.3,237,Manual,6.0,Medium,Medium Efficiency
2006,Volvo,SUV: Standard,2.5,5,Premium,8.4,10.6,244,Auto Shift,5.0,Medium,Medium Efficiency
2006,Volvo,SUV: Standard,2.5,5,Premium,9.9,12.0,276,Auto Shift,5.0,High,Medium Efficiency
2006,Volvo,SUV: Standard,2.5,5,Premium,9.5,11.7,269,Auto Shift,5.0,High,Medium Efficiency
2006,Volvo,SUV: Standard,4.4,8,Premium,10.5,13.5,310,Auto Shift,6.0,High,Low Efficiency
2007,Acura,Compact,2.0,4,Regular,6.5,8.1,186,Auto Shift,5.0,Medium,Medium Efficiency
2007,Acura,Compact,2.0,4,Regular,6.4,7.7,177,Manual,5.0,Medium,High Efficiency
2007,Acura,Compact,2.0,4,Premium,6.8,8.7,200,Manual,6.0,Medium,Medium Efficiency
2007,Acura,SUV: Standard,3.7,6,Premium,10.0,12.1,278,Auto Shift,5.0,High,Low Efficiency
2007,Acura,SUV: Standard,2.3,4,Premium,9.3,11.0,253,Auto Shift,5.0,High,Medium Efficiency
2007,Acura,Mid-size,3.5,6,Premium,8.4,10.8,248,Auto Shift,5.0,Medium,Medium Efficiency
2007,Acura,Mid-size,3.2,6,Premium,7.5,9.8,225,Auto Shift,5.0,Medium,Medium Efficiency
2007,Acura,Mid-size,3.5,6,Premium,7.8,10.3,237,Auto Shift,5.0,Medium,Medium Efficiency
2007,Acura,Mid-size,3.5,6,Premium,7.3,9.7,223,Manual,6.0,Medium,Medium Efficiency
2007,Acura,Compact,2.4,4,Premium,7.0,8.9,205,Auto Shift,5.0,Medium,Medium Efficiency
2007,Acura,Compact,2.4,4,Premium,7.2,9.2,212,Manual,6.0,Medium,Medium Efficiency
2007,Aston Martin,Minicompact,5.9,12,Premium,11.3,15.6,359,Auto Shift,6.0,High,Low Efficiency
2007,Aston Martin,Minicompact,5.9,12,Premium,12.3,17.0,391,Manual,6.0,High,Low Efficiency
2007,Aston Martin,Minicompact,5.9,12,Premium,11.8,15.7,361,Auto Shift,6.0,High,Low Efficiency
2007,Aston Martin,Minicompact,5.9,12,Premium,12.3,17.0,391,Manual,6.0,High,Low Efficiency
2007,Aston Martin,Two-seater,4.3,8,Premium,10.1,13.4,308,Auto Manual,6.0,High,Low Efficiency
2007,Aston Martin,Two-seater,4.3,8,Premium,10.8,14.3,329,Manual,6.0,High,Low Efficiency
2007,Audi,Station wagon: Small,2.0,4,Premium,6.9,8.2,189,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,2.0,4,Premium,6.8,8.6,198,Manual,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,3.2,6,Premium,8.0,9.8,225,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Compact,2.0,4,Premium,6.3,8.5,196,Manual,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,2.0,4,Premium,7.2,9.2,212,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,2.0,4,Premium,7.0,9.0,207,Manual,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,3.1,6,Premium,8.0,10.3,237,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Station wagon: Small,3.1,6,Premium,8.1,11.1,255,Manual,6.0,High,Medium Efficiency
2007,Audi,Compact,3.1,6,Premium,8.1,10.5,242,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Compact,2.0,4,Premium,7.2,9.2,212,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Compact,2.0,4,Premium,7.0,9.0,207,Manual,6.0,Medium,Medium Efficiency
2007,Audi,Compact,3.1,6,Premium,8.0,10.3,237,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Compact,3.1,6,Premium,8.1,11.1,255,Manual,6.0,High,Medium Efficiency
2007,Audi,Station wagon: Mid-size,3.1,6,Premium,8.1,10.5,242,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Mid-size,3.1,6,Premium,8.0,10.3,237,Auto Shift,6.0,Medium,Medium Efficiency
2007,Audi,Mid-size,4.2,8,Premium,8.8,11.2,258,Auto Shift,6.0,High,Medium Efficiency
2007,Audi,Mid-size,4.2,8,Premium,8.8,11.2,258,Auto Shift,6.0,High,Medium Efficiency
2007,Audi,Full-size,4.2,8,Premium,8.8,11.2,258,Auto Shift,6.0,High,Medium Efficiency
2007,Audi,Full-size,6.0,12,Premium,10.4,13.7,315,Auto Shift,6.0,High,Low Efficiency
2007,Audi,SUV: Standard,3.6,6,Premium,11.0,13.3,305,Auto Shift,6.0,High,Low Efficiency
2007,Audi,SUV: Standard,4.2,8,Premium,11.5,14.7,337,Auto Shift,6.0,High,Low Efficiency
2007,Audi,Compact,4.2,8,Premium,10.1,13.8,317,Manual,6.0,High,Low Efficiency
2007,Audi,Compact,4.2,8,Premium,9.5,12.7,292,Auto Shift,6.0,High,Low Efficiency
2007,Audi,Compact,4.2,8,Premium,10.2,13.4,308,Manual,6.0,High,Low Efficiency
2007,Audi,Station wagon: Small,4.2,8,Premium,9.5,12.8,294,Auto Shift,6.0,High,Low Efficiency
2007,Audi,Station wagon: Small,4.2,8,Premium,10.2,13.4,308,Manual,6.0,High,Low Efficiency
2007,Audi,Subcompact,4.2,8,Premium,9.5,12.8,294,Auto Shift,6.0,High,Low Efficiency
2007,Audi,Subcompact,4.2,8,Premium,10.3,13.6,313,Manual,6.0,High,Low Efficiency
2007,Audi,Mid-size,5.2,10,Premium,10.4,13.0,299,Auto Shift,6.0,High,Low Efficiency
2007,Audi,Full-size,5.2,10,Premium,10.3,13.4,308,Auto Shift,6.0,High,Low Efficiency
2007,Bentley,Mid-size,6.0,12,Premium,11.9,16.8,386,Auto Shift,6.0,High,Low Efficiency
2007,Bentley,Compact,6.0,12,Premium,11.6,16.5,380,Auto Shift,6.0,High,Low Efficiency
2007,Bentley,Subcompact,6.0,12,Premium,11.9,16.8,386,Auto Shift,6.0,High,Low Efficiency
2007,Bmw,Compact,2.5,6,Premium,6.7,9.2,212,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,2.5,6,Premium,6.9,9.2,212,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.1,9.4,216,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.3,9.9,228,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.7,9.9,228,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.1,9.3,214,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Station wagon: Small,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Station wagon: Small,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.8,10.2,235,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.6,10.3,237,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.8,10.2,235,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.6,10.3,237,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.8,10.2,235,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Subcompact,3.0,6,Premium,7.6,10.3,237,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,8.0,10.3,237,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Compact,3.0,6,Premium,7.9,10.4,239,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.1,9.3,214,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.1,9.3,214,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Station wagon: Mid-size,3.0,6,Premium,7.9,10.0,230,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Station wagon: Mid-size,3.0,6,Premium,7.7,10.2,233,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Mid-size,4.8,8,Premium,8.3,11.0,253,Auto,6.0,High,Medium Efficiency
2007,Bmw,Mid-size,4.8,8,Premium,9.3,12.3,283,Manual,6.0,High,Low Efficiency
2007,Bmw,Subcompact,4.8,8,Premium,8.7,11.5,264,Auto,6.0,High,Medium Efficiency
2007,Bmw,Subcompact,4.8,8,Premium,10.0,13.4,308,Manual,6.0,High,Low Efficiency
2007,Bmw,Subcompact,4.8,8,Premium,8.3,11.0,253,Auto,6.0,High,Medium Efficiency
2007,Bmw,Subcompact,4.8,8,Premium,9.3,12.3,283,Manual,6.0,High,Low Efficiency
2007,Bmw,Full-size,4.8,8,Premium,8.7,11.5,264,Auto,6.0,High,Medium Efficiency
2007,Bmw,Full-size,4.8,8,Premium,8.7,11.5,264,Auto,6.0,High,Medium Efficiency
2007,Bmw,Full-size,6.0,12,Premium,9.6,13.1,301,Auto,6.0,High,Low Efficiency
2007,Bmw,Full-size,4.4,8,Premium,9.3,12.7,291,Auto,6.0,High,Low Efficiency
2007,Bmw,Two-seater,3.2,6,Premium,9.0,12.0,276,Manual,6.0,High,Medium Efficiency
2007,Bmw,Two-seater,3.2,6,Premium,9.0,12.0,276,Manual,6.0,High,Medium Efficiency
2007,Bmw,Mid-size,5.0,10,Premium,11.0,15.1,347,Auto Manual,7.0,High,Low Efficiency
2007,Bmw,Mid-size,5.0,10,Premium,11.9,16.3,375,Manual,6.0,High,Low Efficiency
2007,Bmw,Subcompact,5.0,10,Premium,10.8,14.8,339,Auto Manual,7.0,High,Low Efficiency
2007,Bmw,Subcompact,5.0,10,Premium,11.7,16.4,377,Manual,6.0,High,Low Efficiency
2007,Bmw,Subcompact,5.0,10,Premium,11.0,15.1,347,Auto Manual,7.0,High,Low Efficiency
2007,Bmw,Subcompact,5.0,10,Premium,11.9,16.3,375,Manual,6.0,High,Low Efficiency
2007,Bmw,SUV: Standard,3.0,6,Premium,8.4,10.5,242,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,SUV: Standard,3.0,6,Premium,8.2,10.6,244,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,SUV: Standard,3.0,6,Premium,8.4,10.5,242,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,SUV: Standard,3.0,6,Premium,8.2,10.6,244,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,SUV: Standard,3.0,6,Premium,9.3,11.7,269,Auto,6.0,High,Medium Efficiency
2007,Bmw,SUV: Standard,4.8,8,Premium,10.2,13.3,306,Auto,6.0,High,Low Efficiency
2007,Bmw,Two-seater,3.0,6,Premium,7.1,9.4,216,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Two-seater,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Bmw,Two-seater,3.0,6,Premium,7.1,9.4,216,Auto,6.0,Medium,Medium Efficiency
2007,Bmw,Two-seater,3.0,6,Premium,7.2,9.7,222,Manual,6.0,Medium,Medium Efficiency
2007,Buick,Mid-size,3.6,6,Regular,8.0,10.4,239,Auto,4.0,Medium,Medium Efficiency
2007,Buick,Mid-size,3.8,6,Regular,7.4,10.0,230,Auto,4.0,Medium,Medium Efficiency
2007,Buick,Full-size,3.8,6,Regular,7.4,10.0,230,Auto,4.0,Medium,Medium Efficiency
2007,Buick,Full-size,4.6,8,Premium,8.8,11.5,264,Auto,4.0,High,Medium Efficiency
2007,Buick,SUV: Standard,4.2,6,Regular,10.1,12.9,297,Auto,4.0,High,Low Efficiency
2007,Buick,SUV: Standard,5.3,8,Regular,10.2,13.0,299,Auto,4.0,High,Low Efficiency
2007,Buick,SUV: Standard,3.5,6,Regular,8.5,10.7,246,Auto,4.0,Medium,Medium Efficiency
2007,Buick,Minivan,3.9,6,Regular,8.5,11.0,253,Auto,4.0,High,Medium Efficiency
2007,Buick,Minivan,3.9,6,Regular,8.5,11.1,255,Auto,4.0,High,Medium Efficiency
2007,Buick,Minivan,3.9,6,Ethanol,11.5,14.9,238,Auto,4.0,Medium,Low Efficiency
2007,Cadillac,Mid-size,2.8,6,Regular,8.1,10.8,248,Auto Shift,5.0,Medium,Medium Efficiency
2007,Cadillac,Mid-size,2.8,6,Regular,8.0,11.1,255,Manual,6.0,High,Medium Efficiency
2007,Cadillac,Mid-size,3.6,6,Regular,7.9,10.9,251,Auto Shift,5.0,High,Medium Efficiency
2007,Cadillac,Mid-size,3.6,6,Regular,8.2,11.4,262,Manual,6.0,High,Medium Efficiency
2007,Cadillac,Mid-size,6.0,8,Premium,9.2,12.5,288,Manual,6.0,High,Low Efficiency
2007,Cadillac,Full-size,4.6,8,Premium,8.8,11.5,264,Auto,4.0,High,Medium Efficiency
2007,Cadillac,SUV: Standard,6.2,8,Premium,10.8,14.6,336,Auto,6.0,High,Low Efficiency
2007,Cadillac,SUV: Standard,3.6,6,Regular,8.9,11.9,274,Auto Shift,5.0,High,Medium Efficiency
2007,Cadillac,SUV: Standard,4.6,8,Premium,9.7,13.1,301,Auto Shift,6.0,High,Low Efficiency
2007,Cadillac,SUV: Standard,3.6,6,Regular,9.4,12.4,285,Auto Shift,5.0,High,Low Efficiency
2007,Cadillac,SUV: Standard,4.6,8,Premium,10.0,13.3,306,Auto Shift,6.0,High,Low Efficiency
2007,Cadillac,Mid-size,3.6,6,Regular,7.9,10.9,251,Auto Shift,5.0,High,Medium Efficiency
2007,Cadillac,Mid-size,4.4,8,Premium,10.4,14.3,329,Auto Shift,6.0,High,Low Efficiency
2007,Cadillac,Mid-size,4.6,8,Premium,8.1,11.4,262,Auto Shift,6.0,High,Medium Efficiency
2007,Cadillac,Mid-size,3.6,6,Regular,8.7,11.5,264,Auto Shift,5.0,High,Medium Efficiency
2007,Cadillac,Mid-size,4.6,8,Premium,9.4,12.7,292,Auto Shift,6.0,High,Low Efficiency
2007,Cadillac,Two-seater,4.4,8,Premium,9.8,13.2,304,Auto Shift,6.0,High,Low Efficiency
2007,Cadillac,Two-seater,4.6,8,Premium,8.1,11.4,262,Auto Shift,6.0,High,Medium Efficiency
2007,Chevrolet,Pickup truck: Standard,5.3,8,Regular,9.8,12.5,288,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,6.0,8,Regular,11.4,14.1,324,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,6.0,8,Regular,11.7,14.3,329,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,5.3,8,Regular,10.4,13.1,301,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,5.3,8,Ethanol,14.0,17.6,282,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,5.3,8,Regular,10.1,12.8,294,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Pickup truck: Standard,5.3,8,Ethanol,13.6,17.2,275,Auto,4.0,High,Low Efficiency
2007,Chevrolet,Compact,1.6,4,Regular,6.3,7.8,179,Auto,4.0,Medium,High Efficiency
2007,Chevrolet,Compact,1.6,4,Regular,5.9,7.5,172,Manual,5.0,Medium,High Efficiency
2007,Chevrolet,Subcompact,1.6,4,Regular,6.3,7.8,179,Auto,4.0,Medium,High Efficiency
2007,Chevrolet,Subcompact,1.6,4,Regular,5.9,7.5,172,Manual,5.0,Medium,High Efficiency
2007,Chevrolet,Subcompact,2.2,4,Regular,6.6,8.3,191,Auto,4.0,Medium,Medium Efficiency
2007,Chevrolet,Subcompact,2.2,4,Regular,5.9,7.7,177,Manual,5.0,Medium,High Efficiency
